K;Detector;Keypoint1;Keypoint11;Keypoint2;Keypoint22;Descriptor;Descriptor1;Descriptor2;Matching;Matcher;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;3.0;3701.0;3701.0;3701.0;3701.0;26.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.033263206481933594;0.04106426239013672
0.0;4.0;91.0;91.0;91.0;91.0;0.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.02578115463256836;0.004657268524169922
0.0;4.0;91.0;91.0;91.0;91.0;1.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.06225943565368652;0.003576517105102539
0.0;4.0;91.0;79.0;91.0;79.0;2.0;79.0;79.0;4.0;0.0;79.0;79.0;100.0;0.34650230407714844;0.006044864654541016;0.0034253597259521484
0.0;4.0;91.0;88.0;91.0;88.0;3.0;88.0;88.0;4.0;0.0;88.0;88.0;100.0;0.34650230407714844;0.0016262531280517578;0.0036573410034179688
0.0;4.0;91.0;91.0;91.0;91.0;4.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.27949953079223633;0.004297018051147461
0.0;4.0;91.0;91.0;91.0;91.0;5.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.10042285919189453;0.004431247711181641
0.0;4.0;91.0;76.0;91.0;76.0;6.0;76.0;76.0;4.0;0.0;76.0;76.0;100.0;0.34650230407714844;0.0009126663208007812;0.0033304691314697266
0.0;4.0;91.0;86.0;91.0;86.0;7.0;86.0;86.0;4.0;0.0;81.0;81.0;100.0;0.34650230407714844;0.0005173683166503906;0.003072023391723633
0.0;4.0;91.0;91.0;91.0;91.0;8.0;91.0;91.0;4.0;0.0;86.0;86.0;100.0;0.34650230407714844;0.0024085044860839844;0.004178762435913086
0.0;4.0;91.0;86.0;91.0;86.0;9.0;86.0;86.0;4.0;0.0;76.0;76.0;100.0;0.34650230407714844;0.0006453990936279297;0.0032138824462890625
0.0;4.0;91.0;91.0;91.0;91.0;10.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.011416196823120117;0.004218101501464844
0.0;4.0;91.0;91.0;91.0;91.0;11.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.011744022369384766;0.004004716873168945
0.0;4.0;91.0;91.0;91.0;91.0;12.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.011579751968383789;0.0041790008544921875
0.0;4.0;91.0;91.0;91.0;91.0;13.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.011875152587890625;0.003737211227416992
0.0;4.0;91.0;91.0;91.0;91.0;14.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0008144378662109375;0.004014730453491211
0.0;4.0;91.0;91.0;91.0;91.0;15.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0006203651428222656;0.0039522647857666016
0.0;4.0;91.0;91.0;91.0;91.0;16.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0006268024444580078;0.003939628601074219
