K;Detector;Descriptor;Matching;Matcher;Keypoint1;Keypoint2;Descriptor1;Descriptor2;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;5.0;2.0;4.0;0.0;5712.0;5712.0;3048.0;3048.0;3048.0;3048.0;100.0;0.003850221633911133;0.006882190704345703;0.03913092613220215
0.0;5.0;3.0;4.0;0.0;5712.0;5712.0;5174.0;5174.0;5174.0;5174.0;100.0;0.003850221633911133;0.041684627532958984;0.11936306953430176
0.0;5.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;5.0;5.0;4.0;0.0;5712.0;5712.0;5712.0;5712.0;5712.0;5712.0;100.0;0.003850221633911133;0.08136868476867676;0.1259620189666748
0.0;5.0;6.0;4.0;0.0;5712.0;5712.0;2787.0;2787.0;2787.0;2787.0;100.0;0.003850221633911133;0.016309261322021484;0.04695296287536621
0.0;5.0;7.0;4.0;0.0;5712.0;5712.0;4384.0;4384.0;4381.0;4381.0;100.0;0.003850221633911133;0.007896900177001953;0.04166269302368164
0.0;5.0;8.0;4.0;0.0;5712.0;5712.0;5712.0;5712.0;5712.0;5712.0;100.0;0.003850221633911133;0.01957106590270996;0.28139638900756836
0.0;5.0;9.0;4.0;0.0;5712.0;5712.0;4550.0;4550.0;4084.0;4084.0;100.0;0.003850221633911133;0.004002571105957031;0.026552915573120117
0.0;5.0;10.0;4.0;0.0;5712.0;5712.0;5712.0;5712.0;5712.0;5712.0;100.0;0.003850221633911133;0.3182508945465088;0.06591796875
0.0;5.0;11.0;4.0;0.0;5712.0;5712.0;5712.0;5712.0;5712.0;5712.0;100.0;0.003850221633911133;0.0064280033111572266;0.1759951114654541
0.0;5.0;12.0;4.0;0.0;5712.0;5712.0;5712.0;5712.0;5712.0;5712.0;100.0;0.003850221633911133;0.0028274059295654297;0.08310770988464355
0.0;5.0;13.0;4.0;0.0;5712.0;5712.0;5712.0;5712.0;5712.0;5712.0;100.0;0.003850221633911133;0.052047014236450195;0.08002328872680664
0.0;6.0;0.0;4.0;0.0;508.0;508.0;508.0;508.0;508.0;508.0;100.0;0.26036548614501953;0.04974555969238281;0.007745504379272461
0.0;6.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;6.0;2.0;4.0;0.0;508.0;508.0;375.0;375.0;375.0;375.0;100.0;0.26036548614501953;0.0024652481079101562;0.005053281784057617
0.0;6.0;3.0;4.0;0.0;508.0;508.0;423.0;423.0;423.0;423.0;100.0;0.26036548614501953;0.004189729690551758;0.00623321533203125
0.0;6.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;6.0;5.0;4.0;0.0;508.0;508.0;508.0;508.0;508.0;508.0;100.0;0.26036548614501953;0.06796884536743164;0.007462501525878906
0.0;6.0;6.0;4.0;0.0;508.0;508.0;364.0;364.0;364.0;364.0;100.0;0.26036548614501953;0.0022783279418945312;0.005276679992675781
0.0;6.0;7.0;4.0;0.0;508.0;508.0;438.0;438.0;438.0;438.0;100.0;0.26036548614501953;0.0011851787567138672;0.005239248275756836
0.0;6.0;8.0;4.0;0.0;508.0;508.0;508.0;508.0;508.0;508.0;100.0;0.26036548614501953;0.0029113292694091797;0.008138179779052734
0.0;6.0;9.0;4.0;0.0;508.0;508.0;442.0;442.0;433.0;433.0;100.0;0.26036548614501953;0.0007903575897216797;0.004687786102294922
0.0;6.0;10.0;4.0;0.0;508.0;508.0;508.0;508.0;508.0;508.0;100.0;0.26036548614501953;0.033884525299072266;0.006128787994384766
0.0;6.0;11.0;4.0;0.0;508.0;508.0;508.0;508.0;508.0;508.0;100.0;0.26036548614501953;0.0009038448333740234;0.006340742111206055
0.0;6.0;12.0;4.0;0.0;508.0;508.0;508.0;508.0;508.0;508.0;100.0;0.26036548614501953;0.0006661415100097656;0.005776643753051758
0.0;6.0;13.0;4.0;0.0;508.0;508.0;508.0;508.0;508.0;508.0;100.0;0.26036548614501953;0.0058209896087646484;0.006157398223876953
0.0;7.0;0.0;4.0;0.0;6676.0;6676.0;6676.0;6676.0;6676.0;6676.0;100.0;0.004303693771362305;0.03044748306274414;0.11036968231201172
0.0;7.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;7.0;2.0;4.0;0.0;6676.0;6676.0;3703.0;3703.0;3703.0;3703.0;100.0;0.004303693771362305;0.0072138309478759766;0.04500865936279297
