K;Detector;Keypoint1;Keypoint11;Keypoint2;Keypoint22;Descriptor;Descriptor1;Descriptor2;Matching;Matcher;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;4.0;nan;nan;nan;nan;9.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;10.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;11.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;12.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;13.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;5.0;24559.0;24559.0;24559.0;24559.0;0.0;24559.0;24559.0;4.0;0.0;24559.0;24559.0;100.0;0.007167339324951172;0.07461404800415039;1.1427180767059326
0.0;5.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;5.0;24559.0;20288.0;24559.0;20288.0;2.0;20288.0;20288.0;4.0;0.0;20288.0;20288.0;100.0;0.007167339324951172;0.026239871978759766;0.8074729442596436
0.0;5.0;24559.0;23767.0;24559.0;23767.0;3.0;23767.0;23767.0;4.0;0.0;23767.0;23767.0;100.0;0.007167339324951172;0.18556571006774902;2.023716926574707
0.0;5.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;5.0;24559.0;24559.0;24559.0;24559.0;5.0;24559.0;24559.0;4.0;0.0;24559.0;24559.0;100.0;0.007167339324951172;0.14017057418823242;2.0113673210144043
0.0;5.0;24559.0;19586.0;24559.0;19586.0;6.0;19586.0;19586.0;4.0;0.0;19586.0;19586.0;100.0;0.007167339324951172;0.11309599876403809;1.3922810554504395
0.0;5.0;24559.0;22574.0;24559.0;22574.0;7.0;22574.0;22574.0;4.0;0.0;22574.0;22574.0;100.0;0.007167339324951172;0.038710832595825195;0.5712082386016846
0.0;5.0;24559.0;24559.0;24559.0;24559.0;8.0;24559.0;24559.0;4.0;0.0;24559.0;24559.0;100.0;0.007167339324951172;0.07854557037353516;4.7870354652404785
0.0;5.0;24559.0;22790.0;24559.0;22790.0;9.0;22790.0;22790.0;4.0;0.0;18736.0;18736.0;100.0;0.007167339324951172;0.017120361328125;0.2006990909576416
0.0;5.0;24559.0;24559.0;24559.0;24559.0;10.0;24559.0;24559.0;4.0;0.0;24559.0;24559.0;100.0;0.007167339324951172;1.3506243228912354;0.8165309429168701
0.0;5.0;24559.0;24559.0;24559.0;24559.0;11.0;24559.0;24559.0;4.0;0.0;24559.0;24559.0;100.0;0.007167339324951172;0.014202356338500977;2.994514226913452
0.0;5.0;24559.0;24559.0;24559.0;24559.0;12.0;24559.0;24559.0;4.0;0.0;24559.0;24559.0;100.0;0.007167339324951172;0.007964134216308594;1.167433500289917
0.0;5.0;24559.0;24559.0;24559.0;24559.0;13.0;24559.0;24559.0;4.0;0.0;24559.0;24559.0;100.0;0.007167339324951172;0.2538473606109619;1.175947904586792
0.0;6.0;112.0;112.0;112.0;112.0;0.0;112.0;112.0;4.0;0.0;112.0;112.0;100.0;0.30785322189331055;0.030137062072753906;0.00419306755065918
0.0;6.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;6.0;112.0;78.0;112.0;78.0;2.0;78.0;78.0;4.0;0.0;78.0;78.0;100.0;0.30785322189331055;0.002466917037963867;0.003399372100830078
0.0;6.0;112.0;85.0;112.0;85.0;3.0;85.0;85.0;4.0;0.0;85.0;85.0;100.0;0.30785322189331055;0.0017161369323730469;0.0033571720123291016
0.0;6.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;6.0;112.0;112.0;112.0;112.0;5.0;112.0;112.0;4.0;0.0;112.0;112.0;100.0;0.30785322189331055;0.09923338890075684;0.00470423698425293
0.0;6.0;112.0;75.0;112.0;75.0;6.0;75.0;75.0;4.0;0.0;75.0;75.0;100.0;0.30785322189331055;0.0008668899536132812;0.0032699108123779297
0.0;6.0;112.0;90.0;112.0;90.0;7.0;90.0;90.0;4.0;0.0;90.0;90.0;100.0;0.30785322189331055;0.0004963874816894531;0.0032982826232910156
0.0;6.0;112.0;112.0;112.0;112.0;8.0;112.0;112.0;4.0;0.0;112.0;112.0;100.0;0.30785322189331055;0.0021936893463134766;0.004675865173339844
0.0;6.0;112.0;92.0;112.0;92.0;9.0;92.0;92.0;4.0;0.0;92.0;92.0;100.0;0.30785322189331055;0.0005314350128173828;0.003359079360961914
0.0;6.0;112.0;112.0;112.0;112.0;10.0;112.0;112.0;4.0;0.0;112.0;112.0;100.0;0.30785322189331055;0.011718273162841797;0.00418543815612793
0.0;6.0;112.0;112.0;112.0;112.0;11.0;112.0;112.0;4.0;0.0;112.0;112.0;100.0;0.30785322189331055;0.0008339881896972656;0.00427699089050293
0.0;6.0;112.0;112.0;112.0;112.0;12.0;112.0;112.0;4.0;0.0;112.0;112.0;100.0;0.30785322189331055;0.0006353855133056641;0.004067420959472656
0.0;6.0;112.0;112.0;112.0;112.0;13.0;112.0;112.0;4.0;0.0;112.0;112.0;100.0;0.30785322189331055;0.0025527477264404297;0.004130125045776367
0.0;7.0;29047.0;29047.0;29047.0;29047.0;0.0;29047.0;29047.0;4.0;0.0;29047.0;29047.0;100.0;0.011577129364013672;0.08601212501525879;1.6252317428588867
0.0;7.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;7.0;29047.0;24438.0;29047.0;24438.0;2.0;24438.0;24438.0;4.0;0.0;24438.0;24438.0;100.0;0.011577129364013672;0.034089088439941406;1.1593291759490967
0.0;7.0;29047.0;28042.0;29047.0;28042.0;3.0;28042.0;28042.0;4.0;0.0;28042.0;28042.0;100.0;0.011577129364013672;0.22516536712646484;2.807725429534912
0.0;7.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;7.0;29047.0;29047.0;29047.0;29047.0;5.0;29047.0;29047.0;4.0;0.0;29047.0;29047.0;100.0;0.011577129364013672;0.1451706886291504;2.926250696182251
0.0;7.0;29047.0;23712.0;29047.0;23712.0;6.0;23712.0;23712.0;4.0;0.0;23712.0;23712.0;100.0;0.011577129364013672;0.15280580520629883;2.0196480751037598
0.0;7.0;29047.0;26841.0;29047.0;26841.0;7.0;26841.0;26841.0;4.0;0.0;26841.0;26841.0;100.0;0.011577129364013672;0.04532313346862793;0.7857940196990967
0.0;7.0;29047.0;29047.0;29047.0;29047.0;8.0;29047.0;29047.0;4.0;0.0;29047.0;29047.0;100.0;0.011577129364013672;0.09337854385375977;6.68048357963562
0.0;7.0;29047.0;27074.0;29047.0;27074.0;9.0;27074.0;27074.0;4.0;0.0;21469.0;21469.0;100.0;0.011577129364013672;0.02068495750427246;0.26460790634155273
0.0;7.0;29047.0;29047.0;29047.0;29047.0;10.0;29047.0;29047.0;4.0;0.0;29047.0;29047.0;100.0;0.011577129364013672;1.6227612495422363;1.108680009841919
0.0;7.0;29047.0;29047.0;29047.0;29047.0;11.0;29047.0;29047.0;4.0;0.0;29047.0;29047.0;100.0;0.011577129364013672;0.01644730567932129;4.0936102867126465
0.0;7.0;29047.0;29047.0;29047.0;29047.0;12.0;29047.0;29047.0;4.0;0.0;29047.0;29047.0;100.0;0.011577129364013672;0.008034944534301758;1.6087818145751953
0.0;7.0;29047.0;29047.0;29047.0;29047.0;13.0;29047.0;29047.0;4.0;0.0;29047.0;29047.0;100.0;0.011577129364013672;0.3019890785217285;1.6151611804962158
0.0;8.0;36.0;36.0;36.0;36.0;0.0;36.0;36.0;4.0;0.0;36.0;36.0;100.0;0.008636236190795898;0.01947784423828125;0.0048596858978271484
0.0;8.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;8.0;36.0;30.0;36.0;30.0;2.0;30.0;30.0;4.0;0.0;30.0;30.0;100.0;0.008636236190795898;0.002362966537475586;0.0033452510833740234
0.0;8.0;36.0;32.0;36.0;32.0;3.0;32.0;32.0;4.0;0.0;32.0;32.0;100.0;0.008636236190795898;0.0011093616485595703;0.0029358863830566406
0.0;8.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;8.0;36.0;36.0;36.0;36.0;5.0;36.0;36.0;4.0;0.0;36.0;36.0;100.0;0.008636236190795898;0.09718108177185059;0.003192901611328125
